problem_solution_key,id,title,solution_column,solution_index,source_broad_tag,source_broad_score,BACKTRACKING,BFS,BINARY_SEARCH,BITMASK,BRUTE_FORCE,COMBINATORICS,DFS,DIJKSTRA,DP,FENWICK_TREE,GCD_LCM,GEOMETRY,GRAPH,GREEDY,MATH,MODULAR_ARITHMETIC,PARAMETRIC_SEARCH,PREFIX_SUM,PRIORITY_QUEUE,SEGMENT_TREE,SIEVE,SIMULATION,SORTING,STACK,TOPO_SORT,TREE,TWO_POINTERS,UNION_FIND,recheck_best_candidate,recheck_best_score,recheck_decision,recheck_reason
1373_D_solution_2,1373_D,Maximum Sum on Even Positions,solution_2,2,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,0,,0,,,,,0,0,,,GREEDY,40,KEEP_ORIGINAL,상태 정의와 전이가 명확한 전형적인 DP 풀이임
1373_D_solution_5,1373_D,Maximum Sum on Even Positions,solution_5,5,DP,95,,0,0,0,,,0,0,,0,,,,30,,,,20,,0,,,,,0,0,,,GREEDY,30,KEEP_ORIGINAL,"명확한 상태 전이(dp[i] = max(a[i], dp[i-1]+a[i]))가 존재하는 Kadane's DP임"
1373_D_solution_6,1373_D,Maximum Sum on Even Positions,solution_6,6,DP,95,,0,0,0,,,0,0,,0,,,,30,,,,20,,0,,,,,0,0,,,GREEDY,30,KEEP_ORIGINAL,명확한 DP 상태 정의와 전이가 구현되어 있음
1373_D_solution_8,1373_D,Maximum Sum on Even Positions,solution_8,8,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,0,,0,,,,,0,0,,,GREEDY,40,KEEP_ORIGINAL,전형적인 1D DP 구조이므로 적절함
1373_D_solution_9,1373_D,Maximum Sum on Even Positions,solution_9,9,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,80,,0,,,,,0,0,,,PREFIX_SUM,80,KEEP_ORIGINAL,"누적합(PREFIX_SUM)을 사용하고 있으나, 이를 통해 최대 구간합을 구하는 DP 논리가 핵심임"
1373_D_solution_10,1373_D,Maximum Sum on Even Positions,solution_10,10,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,80,,0,,,,,0,0,,,PREFIX_SUM,80,KEEP_ORIGINAL,누적합을 이용한 구간 합 최적화는 DP의 전형적인 형태임
1373_D_solution_11,1373_D,Maximum Sum on Even Positions,solution_11,11,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,40,,0,,,,,0,0,,,PREFIX_SUM,40,KEEP_ORIGINAL,명확한 상태 전이(현재 위치에서의 최대 합)를 가지는 Kadane's Algorithm이므로 DP가 적절함
1373_D_solution_12,1373_D,Maximum Sum on Even Positions,solution_12,12,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,40,,0,,,,,0,0,,,PREFIX_SUM,40,KEEP_ORIGINAL,전형적인 1차원 DP 문제임
1373_D_solution_13,1373_D,Maximum Sum on Even Positions,solution_13,13,GREEDY,85,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY하게 보이지만, 실제로는 이전 상태의 최적값을 누적하여 현재의 최적값을 결정하는 DP(Kadane's) 구조임"
1373_D_solution_13,1373_D,Maximum Sum on Even Positions,solution_13,13,DP,95,,0,0,0,,,0,0,,0,,,,85,,,,40,,0,,,,,0,0,,,GREEDY,85,KEEP_ORIGINAL,"명확한 점화식(dp[i] = max(0, dp[i-1] + diff))을 가진 1차원 DP 구조임"
1373_D_solution_14,1373_D,Maximum Sum on Even Positions,solution_14,14,GREEDY,85,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,전형적인 DP 문제인 Maximum Subarray Sum을 해결하는 카다네 알고리즘을 사용함
1373_D_solution_14,1373_D,Maximum Sum on Even Positions,solution_14,14,DP,95,,0,0,0,,,0,0,,0,,,,85,,,,40,,0,,,,,0,0,,,GREEDY,85,KEEP_ORIGINAL,"상태 전이 식(dp[i] = max(current, dp[i-1]+current))이 명확한 DP 구조임"
1373_D_solution_17,1373_D,Maximum Sum on Even Positions,solution_17,17,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,40,,0,,,,,0,0,,,PREFIX_SUM,40,KEEP_ORIGINAL,명확한 상태 전이(현재까지의 최대합)와 점화식이 존재하므로 DP가 가장 적절함
1373_D_solution_18,1373_D,Maximum Sum on Even Positions,solution_18,18,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,40,,0,,,,,0,0,,,PREFIX_SUM,40,KEEP_ORIGINAL,점화식을 통한 상태 갱신이 핵심이므로 DP가 맞음
1373_D_solution_19,1373_D,Maximum Sum on Even Positions,solution_19,19,GREEDY,70,,,0,,,,,,100,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,100,LIKELY_SPECIFIC_ALGORITHM,GREEDY하게 보일 수 있으나 실제로는 이전 상태의 최적값을 이용하는 DP(Kadane's) 구조가 핵심임
1373_D_solution_19,1373_D,Maximum Sum on Even Positions,solution_19,19,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,60,,0,,,,,0,0,,,GREEDY,70,KEEP_ORIGINAL,"전형적인 최대 부분 합 DP 문제로, 점화식이 명확함"
1373_D_solution_20,1373_D,Maximum Sum on Even Positions,solution_20,20,GREEDY,70,,,0,,,,,,100,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,100,LIKELY_SPECIFIC_ALGORITHM,"표면적으로는 탐욕적인 선택처럼 보이나, 실제로는 1차원 DP인 카다네 알고리즘이 핵심임"
1373_D_solution_20,1373_D,Maximum Sum on Even Positions,solution_20,20,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,40,,0,,,,,0,0,,,GREEDY,70,KEEP_ORIGINAL,전형적인 최대 부분 합 DP 문제임
1373_D_solution_15,1373_D,Maximum Sum on Even Positions,solution_15,15,GREEDY,60,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY한 선택처럼 보이지만, 실제로는 이전 상태의 최적값을 누적하여 결정하는 DP(Kadane's) 구조가 시간복잡도와 정답 논리를 결정함"
1373_D_solution_15,1373_D,Maximum Sum on Even Positions,solution_15,15,DP,90,,0,0,0,,,0,0,,0,,,,60,,,,40,,0,,,,,0,0,,,GREEDY,60,KEEP_ORIGINAL,"명확한 1차원 DP 점화식(dp[i] = max(a[i], dp[i-1] + a[i]))을 기반으로 하는 카다네 알고리즘이므로 DP로 분류하는 것이 적절함"
1373_D_solution_16,1373_D,Maximum Sum on Even Positions,solution_16,16,GREEDY,60,,,0,,,,,,100,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,100,LIKELY_SPECIFIC_ALGORITHM,"단순 Greedy가 아니라, 부분 문제의 최적해를 이용해 전체 최적해를 구하는 DP(Maximum Subarray Sum)가 핵심임"
1373_D_solution_16,1373_D,Maximum Sum on Even Positions,solution_16,16,DP,95,,0,0,0,,,0,0,,0,,,,60,,,,50,,0,,,,,0,0,,,GREEDY,60,KEEP_ORIGINAL,카다네 알고리즘은 가장 대표적인 1차원 DP 사례 중 하나임
845_B_solution_1,845_B,Luba And The Ticket,solution_1,1,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,0,0,SORTING,70,KEEP_ORIGINAL,"정렬을 사용하지만, 정렬 기준 자체보다 '가장 큰 변화를 주는 값을 선택'하는 그리디 논리가 전체 풀이 구조를 결정함"
845_B_solution_3,845_B,Luba And The Ticket,solution_3,3,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,60,0,,,0,0,SORTING,60,KEEP_ORIGINAL,"정렬을 사용하지만, 핵심은 매 순간 최적의 차이를 선택하는 그리디 전략임"
845_B_solution_6,845_B,Luba And The Ticket,solution_6,6,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,30,0,,,90,0,,,0,0,SORTING,90,LIKELY_SPECIFIC_ALGORITHM,그리디 선택을 위해 정렬 기준(각 자리수 변경 시 얻는 최대 이득)을 잡는 것이 핵심이므로 SORTING_GREEDY 성격이 강함
845_B_solution_14,845_B,Luba And The Ticket,solution_14,14,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"전형적인 그리디 전략으로, 각 단계에서 합의 차이를 최대화하여 줄이는 선택을 수행함"
845_B_solution_12,845_B,Luba And The Ticket,solution_12,12,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,50,0,,,0,0,SORTING,50,KEEP_ORIGINAL,"정렬을 사용했지만 이는 그리디하게 최선의 숫자를 뽑기 위한 보조 수단일 뿐, 풀이의 핵심 논리는 그리디한 선택에 기반함"
845_B_solution_15,845_B,Luba And The Ticket,solution_15,15,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,0,0,SORTING,70,KEEP_ORIGINAL,"정렬을 사용하지만, 핵심 논리는 매 순간 최선의 이득을 선택하는 그리디 전략임."
845_B_solution_16,845_B,Luba And The Ticket,solution_16,16,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,0,0,SORTING,70,KEEP_ORIGINAL,정렬을 통해 최적의 후보를 찾고 그리디하게 선택하는 구조이므로 적절함.
845_B_solution_18,845_B,Luba And The Ticket,solution_18,18,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,30,0,,,40,0,,,0,0,SORTING,40,KEEP_ORIGINAL,"단순 min/max 추출을 통한 그리디 선택이 핵심이며, 다른 특정 알고리즘으로 대체될 만큼 복잡한 구조가 아님"
845_B_solution_19,845_B,Luba And The Ticket,solution_19,19,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,75,0,,,0,0,SORTING,75,KEEP_ORIGINAL,"정렬이 사용되었으나, 이는 매 순간 최적의 이득을 가진 자릿수를 선택하기 위한 수단이며 전체적인 풀이 구조는 그리디함"
845_B_solution_20,845_B,Luba And The Ticket,solution_20,20,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,75,0,,,0,0,SORTING,75,KEEP_ORIGINAL,"정렬은 그리디 선택을 위한 보조 도구이며, 핵심 논리는 합의 차이를 가장 빠르게 줄이는 자릿수를 선택하는 그리디 전략임"
1084_C_solution_3,1084_C,The Fair Nut and String,solution_3,3,MATH,85,,,0,,0,95,,,40,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,단순 MATH 태그보다 구체적인 COMBINATORICS(조합론)가 풀이의 핵심 논리를 정확히 설명함
1084_C_solution_4,1084_C,The Fair Nut and String,solution_4,4,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"명확한 상태 전이 구조(A, B 변수 활용)가 존재하므로 DP가 적절하다."
1084_C_solution_4,1084_C,The Fair Nut and String,solution_4,4,MATH,60,,,0,,0,70,,,90,,0,0,,0,,70,0,,,,0,,,,,,,,DP,90,LIKELY_SPECIFIC_ALGORITHM,수학적 성질을 이용하지만 구현 구조는 명확하게 DP 전이 형태를 띠고 있음
1084_C_solution_5,1084_C,The Fair Nut and String,solution_5,5,MATH,80,,,0,,0,95,,,30,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 COMBINATORICS(조합론)라는 구체적인 알고리즘이 풀이의 핵심임
1084_C_solution_6,1084_C,The Fair Nut and String,solution_6,6,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,70,,0,,,,,0,0,,,PREFIX_SUM,70,REVIEW_NEEDED,DP 구조를 가지고 있으나 실제로는 단순 누적합(PREFIX_SUM)의 반복적인 갱신으로 풀이가 가능함
1084_C_solution_6,1084_C,The Fair Nut and String,solution_6,6,MATH,70,,,0,,0,80,,,90,,0,0,,0,,60,0,,,,0,,,,,,,,DP,90,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다는 DP 또는 COMBINATORICS가 더 구체적인 핵심 알고리즘임
1084_C_solution_7,1084_C,The Fair Nut and String,solution_7,7,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,20,,0,,,,,0,0,,,PREFIX_SUM,20,KEEP_ORIGINAL,명확한 상태 전이와 이전 값의 재사용이 확인되는 DP 구조임
1084_C_solution_7,1084_C,The Fair Nut and String,solution_7,7,MATH,70,,,0,,0,85,,,90,,0,0,,0,,60,0,,,,0,,,,,,,,DP,90,LIKELY_SPECIFIC_ALGORITHM,"MATH 범주 내에서 조합론(Combinatorics)과 DP가 핵심이며, 특히 DP로 효율적인 구현이 이루어짐"
1084_C_solution_8,1084_C,The Fair Nut and String,solution_8,8,MATH,90,,,0,,0,100,,,30,,0,0,,0,,60,0,,,,0,,,,,,,,COMBINATORICS,100,LIKELY_SPECIFIC_ALGORITHM,MATH 범주 중 조합론(Combinatorics)이 풀이의 전체 구조를 결정하는 핵심 알고리즘임
1084_C_solution_9,1084_C,The Fair Nut and String,solution_9,9,MATH,90,,,0,,0,95,,,20,,0,0,,0,,60,0,,,,0,,,,,,,,COMBINATORICS,95,KEEP_ORIGINAL,조합론적 곱셈 원리가 핵심이므로 MATH/COMBINATORICS 분류가 적절함.
1084_C_solution_10,1084_C,The Fair Nut and String,solution_10,10,MATH,90,,,0,,0,95,,,20,,0,0,,0,,60,0,,,,0,,,,,,,,COMBINATORICS,95,KEEP_ORIGINAL,조합론적 경우의 수 계산이 핵심이므로 분류가 정확함.
1084_C_solution_11,1084_C,The Fair Nut and String,solution_11,11,MATH,70,,,0,,0,95,,,40,,0,0,,0,,60,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다 COMBINATORICS(조합론)가 문제의 핵심 논리를 정확히 설명함
1084_C_solution_12,1084_C,The Fair Nut and String,solution_12,12,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,단순 누적합이 아니라 이전 상태(ant)에 의존하는 정당한 DP 전이임
1084_C_solution_13,1084_C,The Fair Nut and String,solution_13,13,DP,95,,0,0,0,,,0,0,,0,,,,0,,,,30,,0,,,,,0,0,,,PREFIX_SUM,30,KEEP_ORIGINAL,단순 누적합이 아니라 이전 'b' 이전의 상태를 참조하는 점화식 구조이므로 DP가 적절함
1084_C_solution_14,1084_C,The Fair Nut and String,solution_14,14,MATH,90,,,0,,0,95,,,40,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다 COMBINATORICS(조합론)의 곱의 법칙이 훨씬 구체적인 핵심 알고리즘임
1084_C_solution_17,1084_C,The Fair Nut and String,solution_17,17,MATH,60,,,0,,0,95,,,30,,0,0,,0,,50,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,넓은 의미의 MATH보다는 구체적인 COMBINATORICS(조합론)의 곱의 법칙을 사용하는 것이 정확함
1084_C_solution_18,1084_C,The Fair Nut and String,solution_18,18,MATH,60,,,0,,0,95,,,30,,0,0,,0,,50,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,수학 전반보다는 구체적인 조합론(COMBINATORICS)의 곱의 법칙을 적용한 풀이임
1084_C_solution_19,1084_C,The Fair Nut and String,solution_19,19,MATH,80,,,0,,0,95,,,30,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,KEEP_ORIGINAL,조합론적 계산이 핵심이며 MODULAR_ARITHMETIC이 보조적으로 사용됨
1084_C_solution_20,1084_C,The Fair Nut and String,solution_20,20,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,REVIEW_NEEDED,"명시적 DP이지만, 사실상 조합론적 곱셈을 합산 형태로 구현한 것이므로 COMBINATORICS와 밀접함"
1084_C_solution_20,1084_C,The Fair Nut and String,solution_20,20,MATH,60,,,0,,0,70,,,90,,0,0,,0,,70,0,,,,0,,,,,,,,DP,90,LIKELY_SPECIFIC_ALGORITHM,"DP로 구현되었으나 문제의 본질은 COMBINATORICS이며, DP 전이식이 사실상 조합의 수를 합산하는 과정임"
336_C_solution_3,336_C,Vasily the Bear and Sequence,solution_3,3,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 인덱스에 대한 역순 탐색이 최적의 v를 찾는 핵심 그리디 전략이며, 다른 구체적인 알고리즘으로 대체되지 않음"
336_C_solution_3,336_C,Vasily the Bear and Sequence,solution_3,3,BITMASK,90,0,0,,,60,,0,,0,,,,,,50,,,,,,,0,,,,,,,BRUTE_FORCE,60,LIKELY_SPECIFIC_ALGORITHM,BITMASK 자체보다는 비트 단위의 그리디한 선택과 AND 연산의 성질을 이용하는 BIT_MANIPULATION이 핵심임
336_C_solution_4,336_C,Vasily the Bear and Sequence,solution_4,4,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,최대 v를 찾기 위해 비트를 역순으로 탐색하는 것이 이 문제의 핵심 그리디 선택임
336_C_solution_4,336_C,Vasily the Bear and Sequence,solution_4,4,BITMASK,90,0,0,,,60,,0,,0,,,,,,50,,,,,,,0,,,,,,,BRUTE_FORCE,60,LIKELY_SPECIFIC_ALGORITHM,"BITMASK 상태 표현보다는 비트 조작(AND, shift)을 통한 값의 성질 분석인 BIT_MANIPULATION이 더 적절함"
336_C_solution_1,336_C,Vasily the Bear and Sequence,solution_1,1,BITMASK,95,0,0,,,70,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,70,KEEP_ORIGINAL,BITMASK는 상태 표현이 아니라 비트 단위 연산 자체가 핵심인 BIT_MANIPULATION 문제임
336_C_solution_2,336_C,Vasily the Bear and Sequence,solution_2,2,GREEDY,75,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,가장 큰 v를 찾기 위해 높은 비트부터 확인하는 전략은 적절한 그리디 접근임
336_C_solution_2,336_C,Vasily the Bear and Sequence,solution_2,2,BITMASK,95,0,0,,,60,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,60,KEEP_ORIGINAL,비트 마스킹 상태 관리가 아니라 단순 비트 연산 문제임
336_C_solution_5,336_C,Vasily the Bear and Sequence,solution_5,5,GREEDY,80,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 위치를 결정하는 그리디한 선택이 핵심이며, 다른 구체적인 자료구조나 알고리즘이 개입하지 않음"
336_C_solution_6,336_C,Vasily the Bear and Sequence,solution_6,6,GREEDY,80,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"최적의 비트 위치를 찾는 단순 그리디 전략으로, 다른 특정 알고리즘이 필요하지 않음"
336_C_solution_7,336_C,Vasily the Bear and Sequence,solution_7,7,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 위치를 하나씩 결정해 나가는 그리디 전략이 적절하며, 다른 구체적인 알고리즘으로 대체되지 않음"
336_C_solution_7,336_C,Vasily the Bear and Sequence,solution_7,7,BITMASK,95,0,0,,,30,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,KEEP_ORIGINAL,BITMASK/BIT_MANIPULATION 자체가 이 문제의 핵심 해결책이며 다른 복합 알고리즘의 보조 수단이 아님
336_C_solution_8,336_C,Vasily the Bear and Sequence,solution_8,8,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,비트 위치를 순차적으로 확인하며 최적의 v를 찾는 그리디한 접근이 정답 논리를 결정함
336_C_solution_8,336_C,Vasily the Bear and Sequence,solution_8,8,BITMASK,95,0,0,,,30,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,KEEP_ORIGINAL,"BIT_MANIPULATION이 풀이의 핵심이며, 다른 알고리즘의 보조 수단이 아님"
336_C_solution_9,336_C,Vasily the Bear and Sequence,solution_9,9,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,30,0,,,0,0,SORTING,30,KEEP_ORIGINAL,최대 v를 찾기 위해 30부터 0까지 역순으로 확인하는 전략이 명확한 그리디 접근임
336_C_solution_10,336_C,Vasily the Bear and Sequence,solution_10,10,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,가장 큰 v부터 확인하여 처음 성공한 사례를 선택하는 전형적인 그리디 전략임
336_C_solution_13,336_C,Vasily the Bear and Sequence,solution_13,13,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 위치를 결정하는 그리디 접근이 적절하며, 다른 구체적인 알고리즘으로 대체될 성격이 아님."
336_C_solution_13,336_C,Vasily the Bear and Sequence,solution_13,13,BITMASK,95,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,KEEP_ORIGINAL,상태 표현을 위한 마스크가 아니라 개별 숫자의 비트 속성을 이용하는 BIT_MANIPULATION임.
336_C_solution_14,336_C,Vasily the Bear and Sequence,solution_14,14,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,최적의 v를 찾기 위해 비트를 순회하는 방식이 적절함.
336_C_solution_14,336_C,Vasily the Bear and Sequence,solution_14,14,BITMASK,95,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,KEEP_ORIGINAL,상태 마스킹이 아니라 개별 원소의 비트 값을 추출하는 BIT_MANIPULATION임.
336_C_solution_11,336_C,Vasily the Bear and Sequence,solution_11,11,BITMASK,60,0,0,,,60,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,60,KEEP_ORIGINAL,단순 비트 조작(AND)이지 상태를 관리하는 비트마스크 DP/탐색이 아님.
336_C_solution_12,336_C,Vasily the Bear and Sequence,solution_12,12,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,LIKELY_SPECIFIC_ALGORITHM,"v를 30부터 내려오는 루프 구조가 GREEDY하지만, 실제 정답 여부를 결정하는 핵심 로직은 비트 AND 연산과 LSB 확인(BIT_MANIPULATION)임."
336_C_solution_12,336_C,Vasily the Bear and Sequence,solution_12,12,BITMASK,60,0,0,,,50,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,50,KEEP_ORIGINAL,상태를 표현하는 비트마스크가 아니라 개별 숫자의 비트 성질을 이용하는 조작임.
336_C_solution_15,336_C,Vasily the Bear and Sequence,solution_15,15,GREEDY,65,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트를 순회하며 최적해를 찾는 단순 구조로, 다른 구체적인 그리디 알고리즘이 적용되지 않음"
336_C_solution_15,336_C,Vasily the Bear and Sequence,solution_15,15,BITMASK,95,0,0,,,40,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,KEEP_ORIGINAL,단순 상태 표현이 아니라 비트 AND 연산의 결과와 trailing zeros 성질 자체가 문제의 정답 논리를 결정함
336_C_solution_16,336_C,Vasily the Bear and Sequence,solution_16,16,GREEDY,65,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,비트를 0부터 29까지 순차적으로 확인하며 최댓값을 갱신하는 단순 루프 구조임
336_C_solution_16,336_C,Vasily the Bear and Sequence,solution_16,16,BITMASK,95,0,0,,,40,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,KEEP_ORIGINAL,비트 단위의 AND 연산 결과가 문제의 핵심 조건(beauty)을 결정하므로 BITMASK가 가장 적절함
336_C_solution_19,336_C,Vasily the Bear and Sequence,solution_19,19,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"높은 비트부터 결정하는 그리디 전략이 문제의 정답 논리를 결정하며, 다른 특정 알고리즘의 필요성이 없음"
336_C_solution_19,336_C,Vasily the Bear and Sequence,solution_19,19,BITMASK,90,0,0,,,40,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,LIKELY_SPECIFIC_ALGORITHM,"BITMASK 자체보다는 비트 연산(AND, Shift)을 통한 성질 이용인 BIT_MANIPULATION이 더 정확한 설명임"
336_C_solution_20,336_C,Vasily the Bear and Sequence,solution_20,20,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,높은 비트부터 결정하는 그리디 전략이 핵심임
336_C_solution_20,336_C,Vasily the Bear and Sequence,solution_20,20,BITMASK,90,0,0,,,40,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,LIKELY_SPECIFIC_ALGORITHM,"비트 조작(AND, Shift)이 핵심인 BIT_MANIPULATION으로 분류"
126_B_solution_3,126_B,Password,solution_3,3,DP,65,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"LPS 배열 구축 과정이 DP 기반이지만, 이는 KMP 알고리즘의 일부로 보는 것이 더 적절함"
336_C_solution_17,336_C,Vasily the Bear and Sequence,solution_17,17,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 설정 여부에 따른 전체 선택이라는 그리디 전략이 명확하며, 다른 구체적 알고리즘으로 대체되지 않음"
336_C_solution_18,336_C,Vasily the Bear and Sequence,solution_18,18,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,특정 비트 설정 기반의 전체 선택 전략이 최적해를 보장하는 그리디 접근임
126_B_solution_9,126_B,Password,solution_9,9,DP,70,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"KMP의 prefix function이 DP 구조를 가지나, 이는 KMP 알고리즘의 표준 구현 방식임"
126_B_solution_12,126_B,Password,solution_12,12,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"KMP의 nex 배열 계산 과정이 DP의 성격을 띠지만, 이는 KMP 알고리즘 자체의 일부임"
126_B_solution_17,126_B,Password,solution_17,17,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"KMP의 pi 배열 계산 방식이 DP의 성격을 띠고 있으나, 이는 KMP 알고리즘의 일부로 보는 것이 타당함"
126_B_solution_13,126_B,Password,solution_13,13,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"KMP의 pi 배열 계산이 DP적 성격을 띠지만, 전체적인 풀이 구조는 KMP 알고리즘의 특수 사례임"
